index,doggo,floofer,name,pupper,puppo,rating_denominator,rating_numerator,source,timestamp,tweet_id,stage,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
1231.0,,,Calbert,,,10.0,11.0,Twitter for iPhone,2016-02-15 23:13:03+00:00,699370870310113280,,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,cairn,0.337557,True,Chihuahua,0.20913,True,Border_terrier,0.136946,True,1942.0,452.0
1232.0,,,,,,10.0,10.0,Twitter for iPhone,2016-02-15 20:04:36+00:00,699323444782047232,,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador_retriever,0.309696,True,doormat,0.3037,False,sliding_door,0.077266,False,3253.0,898.0
1233.0,,,Charl,,,10.0,3.0,Twitter for iPhone,2016-02-15 04:31:20+00:00,699088579889332224,,,,,,,,,,,,2301.0,655.0
1234.0,,,Reagan,,,10.0,8.0,Twitter for iPhone,2016-02-15 03:55:41+00:00,699079609774645248,,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,schipperke,0.667324,True,Chesapeake_Bay_retriever,0.11955,True,kelpie,0.0975995,True,2517.0,679.0
1235.0,,,,,,10.0,12.0,Twitter for iPhone,2016-02-15 03:27:04+00:00,699072405256409088,,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587,True,Pekinese,0.213069,True,Maltese_dog,0.154293,True,3080.0,1233.0
1236.0,,,Yukon,,,10.0,12.0,Vine - Make a Scene,2016-02-15 02:38:53+00:00,699060279947165696,,,,,,,,,,,,3877.0,1873.0
1237.0,,,,pupper,,10.0,13.0,Twitter for iPhone,2016-02-15 01:05:02+00:00,699036661657767936,pupper,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,Chihuahua,0.222943,True,toyshop,0.179938,False,Weimaraner,0.16303299999999998,True,2676.0,1234.0
1238.0,,,Oliver,,,10.0,13.0,Twitter for iPhone,2016-02-14 21:55:47+00:00,698989035503689728,,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,Norfolk_terrier,0.24634,True,Irish_terrier,0.243349,True,golden_retriever,0.085871,True,3471.0,1015.0
1239.0,,,CeCe,,,10.0,11.0,Twitter for iPhone,2016-02-14 19:35:46+00:00,698953797952008193,,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,Italian_greyhound,0.382378,True,redbone,0.102255,True,shower_cap,0.0768337,False,2781.0,940.0
1240.0,,,,,,10.0,10.0,Twitter for iPhone,2016-02-14 16:33:40+00:00,698907974262222848,,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,German_short-haired_pointer,0.983131,True,bluetick,0.00555772,True,curly-coated_retriever,0.00332221,True,2611.0,648.0
1241.0,,,Cuddles,,,10.0,10.0,Twitter for iPhone,2016-02-14 03:29:49+00:00,698710712454139905,,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,Samoyed,0.329895,True,shoji,0.165772,False,prison,0.103596,False,2536.0,704.0
1242.0,,,Rusty,,,10.0,7.0,Twitter for iPhone,2016-02-14 03:01:06+00:00,698703483621523456,,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany_spaniel,0.931963,True,Welsh_springer_spaniel,0.0306949,True,beagle,0.0128961,True,1498.0,394.0
1243.0,,,,,,10.0,12.0,Twitter for iPhone,2016-02-13 22:29:29+00:00,698635131305795584,,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,0.15846400000000002,True,kuvasz,0.0894025,True,West_Highland_white_terrier,0.0250373,True,1327.0,352.0
1244.0,,,Claude,,,10.0,9.0,Twitter for iPhone,2016-02-13 16:50:04+00:00,698549713696649216,,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French_bulldog,0.998544,True,Boston_bull,0.00140394,True,boxer,2.322e-05,True,2392.0,642.0
1245.0,,,Jessiga,,,10.0,10.0,Twitter for iPhone,2016-02-13 03:59:01+00:00,698355670425473025,,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,pug,0.990191,True,Pekinese,0.00279854,True,sunglasses,0.00130952,False,1922.0,467.0
1246.0,,,Maximus,,,10.0,11.0,Twitter for iPhone,2016-02-13 03:05:01+00:00,698342080612007937,,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,boxer,0.8830479999999999,True,Saint_Bernard,0.030579400000000007,True,Staffordshire_bullterrier,0.0129941,True,2327.0,983.0
1247.0,,,Franklin,,,10.0,11.0,Twitter for iPhone,2016-02-12 21:49:15+00:00,698262614669991936,,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,Italian_greyhound,0.107948,True,basset,0.07522999999999999,True,Staffordshire_bullterrier,0.06943610000000001,True,4890.0,2075.0
1248.0,,,Beau,,,10.0,9.0,Twitter for iPhone,2016-02-12 17:22:12+00:00,698195409219559425,,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,Labrador_retriever,0.64369,True,American_Staffordshire_terrier,0.102684,True,dalmatian,0.050007800000000005,True,17270.0,6179.0
1249.0,,,Lily,,,10.0,10.0,Twitter for iPhone,2016-02-12 16:16:41+00:00,698178924120031232,,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,Chesapeake_Bay_retriever,0.351868,True,malinois,0.207753,True,Labrador_retriever,0.154606,True,2895.0,769.0
1250.0,,,,,,10.0,11.0,Twitter for iPhone,2016-02-12 04:07:53+00:00,697995514407682048,,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,Staffordshire_bullterrier,0.280222,True,Boston_bull,0.161478,True,American_Staffordshire_terrier,0.126884,True,1566.0,344.0
1251.0,,,Doug,,,10.0,11.0,Twitter for iPhone,2016-02-12 03:47:39+00:00,697990423684476929,,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,Pembroke,0.984783,True,Cardigan,0.015018,True,Shetland_sheepdog,7.358600000000001e-05,True,3376.0,1344.0
1252.0,,,Cassie,,,10.0,10.0,Twitter for iPhone,2016-02-12 00:39:39+00:00,697943111201378304,,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great_Dane,0.126924,True,Greater_Swiss_Mountain_dog,0.110037,True,German_short-haired_pointer,0.090816,True,2462.0,711.0
1253.0,,,Carter,,,10.0,10.0,Twitter for iPhone,2016-02-11 20:34:41+00:00,697881462549430272,,,,,,,,,,,,3102.0,1229.0
1254.0,,,,,,10.0,8.0,Vine - Make a Scene,2016-02-11 03:57:11+00:00,697630435728322560,,,,,,,,,,,,1800.0,559.0
1255.0,,,,pupper,,10.0,11.0,Twitter for iPhone,2016-02-11 03:02:54+00:00,697616773278015490,pupper,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,Lhasa,0.521931,True,Shih-Tzu,0.403451,True,Tibetan_terrier,0.0399122,True,3247.0,1044.0
1256.0,,,,pupper,,10.0,11.0,Twitter for iPhone,2016-02-11 01:42:02+00:00,697596423848730625,pupper,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,Shetland_sheepdog,0.621668,True,collie,0.366578,True,Pembroke,0.00769819,True,3118.0,1306.0
1257.0,,,Ole,,,10.0,8.0,Twitter for iPhone,2016-02-11 00:18:49+00:00,697575480820686848,,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,Siamese_cat,0.256698,False,whippet,0.119805,True,bull_mastiff,0.102595,True,2098.0,516.0
1258.0,,,Pherb,,,10.0,9.0,Vine - Make a Scene,2016-02-10 20:23:19+00:00,697516214579523584,,,,,,,,,,,,2134.0,1167.0
1259.0,,,Blipson,,,10.0,11.0,Twitter for iPhone,2016-02-10 18:11:03+00:00,697482927769255936,,,,,,,,,,,,2484.0,696.0
1260.0,,,Bentley,,,10.0,10.0,Twitter for iPhone,2016-02-10 04:06:43+00:00,697270446429966336,,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,toy_poodle,0.880014,True,miniature_poodle,0.100136,True,Norfolk_terrier,0.00702706,True,4813.0,1938.0
1261.0,,,getting,,,10.0,8.0,Twitter for iPhone,2016-02-10 03:22:44+00:00,697259378236399616,,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great_Dane,0.999223,True,boxer,0.000186525,True,whippet,0.000151071,True,3382.0,1039.0
1262.0,,,Charlie,,,10.0,10.0,Twitter for iPhone,2016-02-10 03:05:46+00:00,697255105972801536,,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great_Dane,0.173989,True,malinois,0.165888,True,Doberman,0.11989,True,3111.0,1204.0
1263.0,,,Oakley,,,10.0,10.0,Twitter for iPhone,2016-02-10 02:14:42+00:00,697242256848379904,,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,grey_fox,0.236031,False,Siamese_cat,0.16579100000000002,False,Eskimo_dog,0.0635328,True,2582.0,693.0
1264.0,,,Rosie,,,10.0,12.0,Twitter for iPhone,2016-02-09 03:35:31+00:00,696900204696625153,,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,0.297735,True,Pembroke,0.266953,True,basenji,0.13681400000000002,True,3265.0,1055.0
1265.0,,,,,,10.0,9.0,Twitter for iPhone,2016-02-09 03:14:25+00:00,696894894812565505,,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,0.665628,True,beagle,0.104795,True,Greater_Swiss_Mountain_dog,0.067868,True,2406.0,698.0
1266.0,,,,,,10.0,12.0,Twitter for iPhone,2016-02-09 02:40:05+00:00,696886256886657024,,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,kuvasz,0.383941,True,golden_retriever,0.289085,True,dingo,0.0565481,False,5004.0,1872.0
1267.0,,,Misty,pupper,,10.0,9.0,Twitter for iPhone,2016-02-09 02:07:12+00:00,696877980375769088,pupper,,,,,,,,,,,2510.0,731.0
1268.0,,,Reptar,,,10.0,10.0,Twitter for iPhone,2016-02-08 17:58:03+00:00,696754882863349760,,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,weasel,0.13783199999999998,False,toy_poodle,0.0983781,True,Scottish_deerhound,0.0973967,True,1526.0,371.0
1269.0,,,Klevin,,,10.0,10.0,Vine - Make a Scene,2016-02-08 17:17:22+00:00,696744641916489729,,,,,,,,,,,,2126.0,972.0
1270.0,,,Trevith,pupper,,10.0,9.0,Twitter for iPhone,2016-02-08 15:14:57+00:00,696713835009417216,pupper,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,car_mirror,0.379797,False,Chesapeake_Bay_retriever,0.321589,True,vizsla,0.116931,True,2441.0,671.0
1271.0,,,,pupper,,10.0,10.0,Twitter for iPhone,2016-02-08 02:18:30+00:00,696518437233913856,pupper,,,,,,,,,,,4016.0,1773.0
1272.0,,,,,,10.0,1.0,Twitter for iPhone,2016-02-08 00:27:39+00:00,696490539101908992,,,,,,,,,,,,1249.0,147.0
1273.0,,,,,,10.0,12.0,Twitter for iPhone,2016-02-08 00:20:23+00:00,696488710901260288,,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,briard,0.369063,True,Scotch_terrier,0.168204,True,giant_schnauzer,0.120553,True,2612.0,1069.0
1274.0,,,Berb,,,10.0,7.0,Twitter for iPhone,2016-02-07 18:51:43+00:00,696405997980676096,,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,borzoi,0.132845,True,Walker_hound,0.0860048,True,Great_Pyrenees,0.0655823,True,3292.0,1191.0
1275.0,,,,pupper,,10.0,10.0,Vine - Make a Scene,2016-02-06 22:38:50+00:00,696100768806522880,pupper,,,,,,,,,,,1991.0,682.0
1276.0,,,,,,10.0,11.0,Twitter for iPhone,2016-02-06 03:50:33+00:00,695816827381944320,,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234,True,chow,0.208302,True,sunglasses,0.131328,False,3096.0,1212.0
1277.0,,,Wyatt,,,10.0,13.0,Twitter for iPhone,2016-02-06 02:22:53+00:00,695794761660297217,,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139,True,Arctic_fox,0.0305528,False,white_wolf,0.00148234,False,3258.0,807.0
1278.0,,,,,,10.0,13.0,Twitter for iPhone,2016-02-06 00:35:13+00:00,695767669421768709,,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,soft-coated_wheaten_terrier,0.805139,True,Lakeland_terrier,0.121662,True,Afghan_hound,0.0233025,True,1924.0,771.0
1279.0,,,Calvin,,,10.0,8.0,Twitter for iPhone,2016-02-05 15:27:17+00:00,695629776980148225,,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old_English_sheepdog,0.693857,True,otterhound,0.232117,True,West_Highland_white_terrier,0.0128667,True,4703.0,2174.0
1280.0,,,,,,10.0,12.0,Twitter for iPhone,2016-02-05 03:18:42+00:00,695446424020918272,,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,basenji,0.748904,True,Cardigan,0.121102,True,Pembroke,0.111767,True,4511.0,1882.0
1281.0,,,Bob,,,10.0,10.0,Twitter for iPhone,2016-02-05 00:51:51+00:00,695409464418041856,,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,pug,0.997445,True,bull_mastiff,0.00174855,True,Pekinese,0.00030440400000000004,True,8909.0,3708.0
1282.0,,,Colin,,,10.0,10.0,Twitter for iPhone,2016-02-04 18:35:39+00:00,695314793360662529,,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese_dog,0.678547,True,Lhasa,0.125046,True,Pekinese,0.048998800000000016,True,3740.0,1515.0
1283.0,,,just,pupper,,10.0,12.0,Twitter for iPhone,2016-02-04 04:03:57+00:00,695095422348574720,pupper,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,papillon,0.227784,True,Chihuahua,0.218128,True,Border_collie,0.0934574,True,2709.0,639.0
1284.0,,,Lorenzo,pupper,,10.0,11.0,Twitter for iPhone,2016-02-04 02:40:08+00:00,695074328191332352,pupper,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,0.5101060000000001,True,Tibetan_terrier,0.0719809,True,Lhasa,0.069231,True,2926.0,1145.0
1285.0,,,,,,10.0,4.0,Twitter for iPhone,2016-02-04 02:00:27+00:00,695064344191721472,,,,,,,,,,,,1643.0,621.0
1286.0,,,Brian,,,10.0,6.0,Twitter for iPhone,2016-02-04 01:07:39+00:00,695051054296211456,,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston_bull,0.761454,True,pug,0.0753949,True,Chihuahua,0.0415978,True,2739.0,814.0
1287.0,,,,,,10.0,5.0,Vine - Make a Scene,2016-02-03 16:49:55+00:00,694925794720792577,,,,,,,,,,,,2767.0,947.0
1288.0,,,Archie,,,10.0,10.0,Twitter for iPhone,2016-02-03 15:30:43+00:00,694905863685980160,,,,,,,,,,,,2828.0,965.0
1289.0,,,Phil,,,10.0,12.0,Twitter for iPhone,2016-02-02 23:52:22+00:00,694669722378485760,,,,,,,,,,,,36811.0,14962.0
1290.0,,,,pupper,,10.0,10.0,Twitter for iPhone,2016-02-02 03:08:26+00:00,694356675654983680,pupper,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,hamster,0.429871,False,Pomeranian,0.144272,True,pretzel,0.12722,False,1550.0,295.0
1291.0,,,Oliviér,,,10.0,10.0,Twitter for iPhone,2016-02-02 02:53:12+00:00,694352839993344000,,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian_terrier,0.407886,True,Yorkshire_terrier,0.328173,True,silky_terrier,0.108404,True,2101.0,640.0
1292.0,,,,,,10.0,11.0,Vine - Make a Scene,2016-02-02 02:10:14+00:00,694342028726001664,,,,,,,,,,,,1611.0,496.0
1293.0,,,Grady,pupper,,10.0,9.0,Twitter for iPhone,2016-02-02 01:21:07+00:00,694329668942569472,pupper,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer,0.99006,True,bull_mastiff,0.00743627,True,Saint_Bernard,0.00161729,True,2055.0,518.0
1294.0,,,,,,10.0,10.0,Twitter for iPhone,2016-02-01 17:11:59+00:00,694206574471057408,,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547,True,toy_poodle,0.15572,True,Maltese_dog,0.116657,True,4291.0,2100.0
1295.0,,,Lola,,,10.0,9.0,Twitter for iPhone,2016-02-01 15:39:48+00:00,694183373896572928,,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,teddy,0.441499,False,Pekinese,0.08087000000000001,True,Shih-Tzu,0.0720988,True,3030.0,965.0
1296.0,,,Chester,,,10.0,11.0,Twitter for iPhone,2016-02-01 03:38:15+00:00,694001791655137281,,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999,True,Cardigan,0.229228,True,Chihuahua,0.000246837,True,3493.0,1065.0
1297.0,,,,,,10.0,12.0,Vine - Make a Scene,2016-02-01 03:04:14+00:00,693993230313091072,,,,,,,,,,,,1926.0,417.0
1298.0,,,Kobe,,,10.0,10.0,Twitter for iPhone,2016-01-31 23:42:03+00:00,693942351086120961,,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,0.550796,True,Norwegian_elkhound,0.15477,True,schipperke,0.0808019,True,1787.0,381.0
1299.0,,,,,,10.0,7.0,Twitter for iPhone,2016-01-31 04:11:58+00:00,693647888581312512,,,,,,,,,,,,2769.0,611.0
1300.0,,,,,,10.0,10.0,Twitter for iPhone,2016-01-31 03:57:23+00:00,693644216740769793,,,,,,,,,,,,1381.0,129.0
1301.0,,,Freddery,,,10.0,9.0,Twitter for iPhone,2016-01-31 03:49:30+00:00,693642232151285760,,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish_deerhound,0.111893,True,bluetick,0.0743018,True,German_short-haired_pointer,0.06700039999999999,True,2611.0,427.0
1302.0,,,,pupper,,10.0,12.0,Twitter for iPhone,2016-01-31 03:00:47+00:00,693629975228977152,pupper,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug,0.841987,True,French_bulldog,0.06979110000000001,True,Boston_bull,0.0387199,True,2520.0,825.0
1303.0,,,,,,10.0,10.0,Twitter for iPhone,2016-01-31 02:31:43+00:00,693622659251335168,,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,0.449298,True,Siberian_husky,0.385075,True,Eskimo_dog,0.163485,True,1586.0,381.0
1304.0,,,Phil,pupper,,10.0,3.0,Twitter for iPhone,2016-01-31 00:25:18+00:00,693590843962331137,pupper,,,,,,,,,,,5197.0,2045.0
1305.0,,,,,,10.0,11.0,Twitter for iPhone,2016-01-30 23:51:19+00:00,693582294167244802,,,,,,,,,,,,1693.0,262.0
1306.0,,,Lincoln,,,10.0,11.0,Twitter for iPhone,2016-01-30 17:31:20+00:00,693486665285931008,,,,,,,,,,,,1834.0,656.0
1307.0,,,Sadie,,,10.0,10.0,Twitter for iPhone,2016-01-30 03:52:58+00:00,693280720173801472,,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador_retriever,0.340008,True,bull_mastiff,0.175316,True,box_turtle,0.16433699999999998,False,3458.0,1278.0
1308.0,,,Oscar,,,10.0,12.0,Vine - Make a Scene,2016-01-30 02:58:42+00:00,693267061318012928,,,,,,,,,,,,2454.0,842.0
1309.0,,,,pupper,,10.0,11.0,Twitter for iPhone,2016-01-30 02:41:58+00:00,693262851218264065,pupper,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,golden_retriever,0.989333,True,Labrador_retriever,0.00794644,True,kuvasz,0.000748932,True,2287.0,517.0
1310.0,,,Bodie,,,10.0,9.0,Twitter for iPhone,2016-01-30 00:38:37+00:00,693231807727280129,,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,0.8764129999999999,True,Chesapeake_Bay_retriever,0.0783998,True,Rhodesian_ridgeback,0.0321941,True,2947.0,756.0
1311.0,,,Dunkin,,,10.0,12.0,Twitter for iPhone,2016-01-29 19:36:08+00:00,693155686491000832,,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748,True,Lhasa,0.200151,True,Tibetan_terrier,0.0909704,True,8099.0,3330.0
1312.0,,,,,,10.0,11.0,Twitter for iPhone,2016-01-29 16:30:45+00:00,693109034023534592,,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker_spaniel,0.740013,True,Welsh_springer_spaniel,0.088739,True,golden_retriever,0.047469800000000006,True,1773.0,641.0
1313.0,,,Milo,pupper,,10.0,10.0,Twitter for iPhone,2016-01-29 15:36:45+00:00,693095443459342336,pupper,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,ice_lolly,0.660099,False,neck_brace,0.039562900000000005,False,Yorkshire_terrier,0.033487800000000005,True,1918.0,481.0
1314.0,,,,,,10.0,9.0,Twitter for iPhone,2016-01-29 03:56:12+00:00,692919143163629568,,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint_Bernard,0.612635,True,English_springer,0.269744,True,boxer,0.0486655,True,2738.0,780.0
1315.0,,,Wally,pupper,,10.0,10.0,Twitter for iPhone,2016-01-29 03:03:25+00:00,692905862751522816,pupper,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican_hairless,0.162638,True,Doberman,0.15628699999999998,True,Rhodesian_ridgeback,0.0814778,True,2508.0,909.0
1316.0,,,,,,10.0,10.0,Twitter for iPhone,2016-01-29 02:46:29+00:00,692901601640583168,,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,soft-coated_wheaten_terrier,0.403496,True,cocker_spaniel,0.135164,True,golden_retriever,0.0887187,True,1825.0,622.0
1317.0,,,Tupawc,,,10.0,10.0,Twitter for iPhone,2016-01-29 02:17:12+00:00,692894228850999298,,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German_short-haired_pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True,2341.0,834.0
1318.0,,,,pupper,,10.0,12.0,Twitter for iPhone,2016-01-28 21:54:41+00:00,692828166163931137,pupper,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,0.985857,True,Arctic_fox,0.00785164,False,white_wolf,0.0032777,False,2961.0,912.0
1319.0,,,,pupper,,10.0,13.0,Twitter for iPhone,2016-01-28 16:53:37+00:00,692752401762250755,pupper,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,0.471276,True,Siberian_husky,0.15885,True,Eskimo_dog,0.138672,True,7021.0,3764.0
1320.0,,,Chester,,,10.0,12.0,Twitter for iPhone,2016-01-28 04:44:32+00:00,692568918515392513,,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,golden_retriever,0.636845,True,Labrador_retriever,0.16336199999999998,True,Pekinese,0.045554,True,4478.0,1597.0
1321.0,,,Amber,,,10.0,10.0,Twitter for iPhone,2016-01-28 02:30:58+00:00,692535307825213440,,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,pug,0.41309,True,French_bulldog,0.199865,True,Chihuahua,0.08199060000000001,True,3273.0,1418.0
1322.0,,,Cody,,,10.0,10.0,Twitter for iPhone,2016-01-28 02:12:04+00:00,692530551048294401,,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian_husky,0.486428,True,Eskimo_dog,0.448518,True,white_wolf,0.0415061,False,1894.0,429.0
1323.0,,,,,,10.0,9.0,Twitter for iPhone,2016-01-27 19:05:49+00:00,692423280028966913,,,,,,,,,,,,1521.0,240.0
1324.0,,,Herschel,pupper,,10.0,7.0,Twitter for iPhone,2016-01-27 18:42:06+00:00,692417313023332352,pupper,,,,,,,,,,,9593.0,3609.0
1325.0,,,a,,,10.0,12.0,Twitter for iPhone,2016-01-27 03:26:56+00:00,692187005137076224,,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian_husky,0.810592,True,malamute,0.119745,True,Eskimo_dog,0.0292648,True,2598.0,849.0
1326.0,,,Edgar,,,10.0,10.0,Twitter for iPhone,2016-01-27 01:33:08+00:00,692158366030913536,,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,0.956565,True,swing,0.0189067,False,toy_poodle,0.013544399999999998,True,2206.0,815.0
1327.0,,,,,,10.0,13.0,Twitter for iPhone,2016-01-27 00:31:15+00:00,692142790915014657,,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,toy_poodle,0.670068,True,teddy,0.190898,False,miniature_poodle,0.0321779,True,1692.0,408.0
1328.0,,,Teddy,,,10.0,13.0,Vine - Make a Scene,2016-01-26 17:50:29+00:00,692041934689402880,,,,,,,,,,,,3494.0,1317.0
1329.0,,,Kingsley,,,10.0,9.0,Twitter for iPhone,2016-01-26 16:12:33+00:00,692017291282812928,,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan_terrier,0.247565,True,cocker_spaniel,0.121377,True,bow_tie,0.0993625,False,2947.0,991.0
1330.0,,,Brockly,,,10.0,8.0,Twitter for iPhone,2016-01-26 03:09:55+00:00,691820333922455552,,,,,,,,,,,,4067.0,1727.0
1331.0,,,,,,10.0,10.0,Vine - Make a Scene,2016-01-26 01:21:31+00:00,691793053716221953,,,,,,,,,,,,8361.0,4375.0
1332.0,,,,,,10.0,10.0,Twitter for iPhone,2016-01-25 22:58:05+00:00,691756958957883396,,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint_Bernard,0.342571,True,boxer,0.289096,True,Pembroke,0.07646339999999999,True,2956.0,1050.0
1333.0,,,Richie,,,10.0,10.0,Twitter for iPhone,2016-01-25 17:35:00+00:00,691675652215414786,,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,0.182898,True,teddy,0.128077,False,West_Highland_white_terrier,0.0978748,True,2004.0,525.0
1334.0,,,,,,10.0,5.0,Twitter for iPhone,2016-01-25 04:49:38+00:00,691483041324204033,,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,bloodhound,0.886232,True,black-and-tan_coonhound,0.0774196,True,Gordon_setter,0.00982643,True,2451.0,580.0
1335.0,,,Leo,,,10.0,12.0,Twitter for iPhone,2016-01-25 03:16:56+00:00,691459709405118465,,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland_sheepdog,0.5512060000000001,True,collie,0.232544,True,Border_collie,0.0952182,True,4160.0,1191.0
1336.0,,,Bailey,,,10.0,12.0,Twitter for iPhone,2016-01-25 02:17:57+00:00,691444869282295808,,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese_mountain_dog,0.767563,True,Border_collie,0.08580460000000001,True,EntleBucher,0.0437693,True,2733.0,875.0
1337.0,,,,,,10.0,13.0,Twitter for iPhone,2016-01-25 00:26:41+00:00,691416866452082688,,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,True,Irish_terrier,0.197314,True,Airedale,0.08251460000000001,True,19883.0,7930.0
1338.0,,,Molly,,,10.0,11.0,Twitter for iPhone,2016-01-24 18:09:23+00:00,691321916024623104,,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,0.508981,True,German_shepherd,0.207897,True,kelpie,0.0943533,True,2644.0,680.0
